body,title,url
"Dos meses después de que las primeras cuarentenas fueran implantadas en Brasil, políticos, gestores sanitarios e investigadores se mueven en buena medida a ciegas. Las semanas de ventaja que América Latina llevaba a Asia y a Europa parecen malgastadas. Los test para detectar el coronavirus que, según decían a mediados de marzo autoridades, científicos y analistas serían cruciales para aislar a los enfermos y minimizar los daños a la salud y a la economía, nunca llegaron en las cantidades necesarias.",Brasil se mueve a ciegas frente a la velocidad de la pandemia,https://elpais.com/sociedad/2020-05-20/brasil-se-mueve-a-ciegas-frente-la-velocidad-de-la-pandemia.html
"Con América Latina convertida en un nuevo epicentro del coronavirus, Brasil es el país más preocupante. Los 360.000 contagios y más de 22.000 muertos lo convierten en el más afectado de la región y en segundo del mundo en casos. Pero a eso se añaden una gestión errática de la pandemia y una grave crisis político-institucional con coqueteos al golpismo, lo que, además de gravísimo, desvía la atención en un momento en que el combate al coronavirus debería ser la prioridad de toda la clase política brasileña. El presidente, Jair Bolsonaro, no solo actúa de manera irresponsable al desoír la cuarentena, sino que ha echado a dos ministros de Salud y boicotea los esfuerzos de los gobernadores para intentar controlar una epidemia cuya magnitud real se desconoce porque la cantidad de test realizada es mínima. Una mayoría de gobernadores ha logrado dejar de lado sus diferencias políticas en aras de un consenso básico: seguir las recomendaciones de la ciencia. Cada día son más las unidades de cuidados intensivos que rozan el límite y se cavan nuevas fosas en los cementerios para recibir a las víctimas mientras el presidente insiste en dar la espalda a las recomendaciones de los expertos, impulsar un medicamento con potencial letal y en presionar para que los negocios reabran. A ojos de Bolsonaro, lo único preocupante son los efectos de la hecatombe económica, que frustraría una eventual reelección en 2022.",Brasil en peligro,https://elpais.com/opinion/2020-05-25/brasil-en-peligro.html
"A pesar de haber sellado un histórico acuerdo de paz, a Colombia le ha costado pasar página de más de medio siglo de violencia. Las medidas de aislamiento decretadas por el Gobierno de Iván Duque para frenar la propagación del coronavirus no han detenido el conflicto armado que aún aqueja muchos territorios. Aunque la tendencia a la baja en el número de miembros de la fuerza pública asesinados y heridos que comenzó durante los diálogos con la extinta guerrilla de las FARC se ha profundizado en medio de una cuarentena nacional que ya cumple dos meses, el incesante asesinato de líderes sociales presenta un alarmante incremento.",La pandemia no frena el asesinato de líderes sociales en Colombia ,https://elpais.com/internacional/2020-05-25/la-pandemia-no-frena-el-asesinato-de-lideres-sociales-en-colombia.html
"Un par de señoras mayores aparcan sus andadores en una elegante cafetería del centro de Hamelín, en el norte de Alemania. Antes de pedir la merienda, como el resto de clientes deben rellenar un formulario con sus datos personales. La idea es que si hay un brote de coronavirus en el local, los dueños puedan contactar con ellas y con el resto de clientes que estuvieron en el momento del contagio en el café, puedan someterse a cuarentena y si es necesario, hacerse el test de covid-19 aunque no presenten síntomas. Romper la cadena de contagios, por todos los medios posibles, analógicos incluidos, es parte fundamental de la estrategia alemana para evitar la propagación exponencial del virus. La ralentización de los contagios en Alemania ha permitido la reapertura gradual de la vida pública y de las escuelas, sin que de momento se hayan registrado importantes repuntes.",Rastreo de infecciones manual en restaurantes alemanes ,https://elpais.com/sociedad/2020-05-25/rastreo-de-infecciones-manual-en-restaurantes-alemanes.html
"El colmo de la pereza y de la tristura lo vi en un supermercado británico que vendía huevos cocidos partidos por la mitad con una salsa para que el consumidor untase su desesperación en ella y le hiciera más pasable esa vida de miseria que le incapacita hasta para cocerse él mismo los huevos. Hay fruta pelada y troceada y fideos instantáneos y un señor de la oficina de patentes que se dedica en exclusiva a registrar inventos para vagos. Es raro que no vendan ya comida premasticada, pero todo se andará.",La sociedad instantánea ,https://elpais.com/television/2020-05-25/la-sociedad-instantanea.html
"The new normality that Spain is moving toward as it leaves the worst of the coronavirus epidemic behind it will be a demanding place. The use of face masks will continue to be necessary, as will maintaining social-distancing measures, even when no dangers are evident. At the same time, citizens will have to be very flexible and change their plans when the virus rears its head once more. “There will be new outbreaks with the deescalation, it’s inevitable,” explains Pere Godoy, the president of the Spanish Epidemiological Society (SEE). “We will have to adapt to them and the measures that will be taken to control them.”","New coronavirus outbreaks in Spain inevitable, warn experts",https://english.elpais.com/society/2020-05-25/new-coronavirus-outbreaks-in-spain-inevitable-warn-experts.html
"Cada cierto tiempo, en redes sociales, un puñado de entusiastas empieza a hacer circular la pregunta: ¿Podría Obama presentarse de nuevo a las elecciones? Si escribe su nombre en el buscador de Google, una de las primeras preguntas sugeridas —además de cuánto dinero tiene— consiste en ese eventual retorno. Y de tanto en tanto siempre hay alguien que acaba escribiendo un análisis constitucional y político sobre esa imaginaria candidatura. La última ola de añoranza se dio la semana pasada, cuando Obama aprovechó su discurso en una fiesta de graduación virtual para lanzar contra Donald Trump un ataque directo sin mencionar su nombre. “Esta pandemia finalmente ha cuestionado la idea de que quienes están al mando saben lo que hacen. Muchos de ellos ni siquiera están haciendo como que están al mando”, espetó. En redes sociales, arrasó. El presidente republicano se dio por aludido y reaccionó a la carga. Y los obamistas, volvieron a decir: ¿Por qué no él de nuevo?",Barack Obama y el elogio de la nostalgia ,https://elpais.com/internacional/2020-05-25/barack-obama-y-el-elogio-de-la-nostalgia.html
"El Gobierno de Alemania y la aerolínea Lufthansa han alcanzado un acuerdo sobre un multimillonario paquete de rescate valorado en cerca de 9.000 millones de euros y que puede permitir a la compañía superar una grave crisis económica que hacía temer por su futuro. El acuerdo hace posible que el Gobierno alemán pase a ser el principal accionista de la aerolínea con una participación del 20% en el capital. Según informaciones de la prensa germana, Lufthansa tendrá un plazo de tres años para reembolsar la ayuda.",Alemania sale al rescate de Lufthansa con un paquete de ayudas de 9.000 millones de euros,https://elpais.com/economia/2020-05-25/alemania-sale-al-rescate-de-lufthansa-con-un-paquete-de-ayudas-de-9000-millones-de-euros.html
"Los aplausos diarios para el personal sanitario no bastan. Así lo han dicho los médicos y así lo ha comprendido el Gobierno francés. Tras hacer oídos sordos durante meses a las demandas de mejoras de las condiciones salariales y de trabajo de hospitales del país, cuando estalló la crisis del coronavirus, el presidente de Francia, Emmanuel Macron, hizo una promesa: un “plan masivo de inversión y revalorización” del sector sanitario. El primer paso se dio este lunes, con el comienzo de las negociaciones para una “renovación profunda” del sistema de salud.",El Gobierno de Macron aborda una amplia reforma sanitaria en plena crisis del coronavirus ,https://elpais.com/internacional/2020-05-25/el-gobierno-de-macron-aborda-una-amplia-reforma-sanitaria-en-plena-crisis-del-coronavirus.html
"La repentina exigencia de “distanciamiento social” pudo primero parecernos una catástrofe, y ahora observamos que abre oportunidades inmejorables para rediseñar espacios públicos, por ejemplo. Rem Koolhaas, el gran arquitecto de Rotterdam, es uno de los más implicados en estas transformaciones que, con la excusa de combatir el hacinamiento, están por venir. Aun siendo Koolhaas el autor de un libro esencial del siglo pasado, Delirio de Nueva York, muestra en los últimos tiempos un mayor interés po...",Contra la manía de amontonarnos,https://elpais.com/cultura/2020-05-25/contra-la-mania-de-amontonarnos.html
"El pasado 7 de enero, mientras Pedro Sánchez era investido presidente del primer Gobierno de coalición desde la Transición, las autoridades chinas identificaban un nuevo coronavirus como causante de las neumonías atípicas que se estaban dando desde diciembre en la ciudad de Wuhan. Ante la reacción tardía de todos los organismos competentes, empezaba a fraguarse la crisis global de la covid-19. A finales de ese mismo mes iba a detectarse el primer caso importado en España. A medidas que iban apareciendo nuevos casos, se suspendieron eventos como el Mobile World Congress de Barcelona y las Fallas de Valencia, pero se mantuvieron otros encuentros multitudinarios, como el acto independentista de Carles Puigdemont en la localidad francesa de Perpiñán, el mitin de Vox en el Palacio de Vistalegre o la manifestación feminista del 8 de marzo. Solo un mes y medio después del primer caso, el 14 de marzo, el Gobierno decretaba el estado de alarma para tratar de poner freno a una pandemia que ya no se podía contener. Esta es la crónica que relata el periodo de tiempo transcurrido entre esas dos fechas, el 7N y el 14M, y cómo fue evolucionando la reacción de del Gobierno y otras administraciones regionales y locales.",Vídeo | Coronavirus: la crisis que nadie vio venir,https://elpais.com/videos/2020-05-25/coronavirus-la-crisis-que-nadie-vio-venir.html
"Volkswagen (VW), el mayor fabricante de automóviles del mundo, ha sido condenado este lunes por la Corte Suprema de Justicia de Alemania a reembolsar en parte los gastos de adquisición a un cliente propietario de un coche diésel cuyo motor fue trucado. El juez Stephan Seiters ha dicho que VW, al equipar a sus vehículos con un software capaz de manipular la emisión de gases tóxicos, había “engañado de manera consciente y sistemática durante años a las autoridades en una perspectiva de rentabilidad”.",Volkswagen deberá compensar a sus clientes por el ‘dieselgate’,https://elpais.com/economia/2020-05-25/el-supremo-aleman-reconoce-el-derecho-a-la-indemnizacion-por-un-volkswagen-manipulado.html
"La nueva normalidad en la que se adentra España será un lugar exigente. Habrá que perseverar en el uso de la mascarilla y las distancias de seguridad, incluso cuando no se perciba peligro alguno. Y, a la vez, ser muy flexible para cambiar de planes al vuelo cuando el virus haga acto de presencia. “Con la desescalada habrá nuevos brotes, es algo inevitable. Nos tendremos que adaptar a ellos y a las medidas que se tomen para controlarlos”, explica Pere Godoy, presidente de la Sociedad Española de Epidemiología (SEE).",Los brotes marcarán la nueva normalidad,https://elpais.com/sociedad/2020-05-24/los-brotes-marcaran-la-nueva-normalidad.html
"Cuando Jordi Corominas (Barcelona, 1958) era un adolescente, todo aspirante a alpinista debía amar la lectura y disponer de altas dosis imaginativas. Para el resto, circulaban imágenes de fútbol, ciclismo o atletismo, pero el alpinismo, siempre tan marginal, se desarrollaba en otra esfera, la de los sueños. Hoy en día, puede que los vídeos de YouTube sean suficiente para que un joven escoja el camino de las montañas. Jordi Corominas, en cambio, descubrió la figura de Walter Bonatti (Bérgamo, 1930-2011) gracias a un libro de la editorial Juventud que sus padres conservaban en casa. Gracias también a fotografías de las rutas que abrió el legendario alpinista italiano, imágenes compartidas y manoseadas, arrancadas de alguna revista francesa o inglesa, que fueron verdaderos trampolines para sus sueños. “No es que lo idolatrase, pero sí ansiaba escalar sus vías porque eran un referente, un motivo de discusión durante las tertulias con los amigos. Después, el deseo de escalar esas vías te lleva a interesarte por la persona, a preguntarte quién era, qué buscaba, saber a quién vas a tratar de emular. Bonatti fue de los primeros a los que seguir, luego hubo otros como los hermanos Ravier, Rabadá y Navarro Jesús Gálvez… pero la forma de interactuar con ellos era soñando con escalar sus vías”, explica Corominas.",Jordi Corominas: “Ansiaba escalar las vías que abrió Bonatti”,https://elpais.com/deportes/2020-05-25/jordi-corominas-ansiaba-escalar-las-vias-que-abrio-bonatti.html
"Poco más de medio millón de habitantes, un Producto Interior Bruto que equivale al de una ciudad europea de provincias y una historia reciente olvidada. Surinam es un país sin apenas peso geopolítico en Sudamérica, incrustado entre el océano Atlántico, Guyana, Guayana Francesa y Brasil. Y, sin embargo, la antigua colonia holandesa esconde una de las anomalías políticas más sangrantes de la región. Su presidente, Desiré Bouterse, conocido como Dési, fue un militar golpista, recibió una condena por tráfico de cocaína y desde el pasado noviembre afronta una pena de 20 años por el asesinato de 15 opositores en 1982. El mandatario, que apeló la sentencia emitida por una corte marcial, buscaba este lunes una reelección en unos comicios que escribirán su futuro.",Las elecciones en Surinam escriben el futuro del presidente golpista condenado por 15 asesinatos ,https://elpais.com/internacional/2020-05-26/las-elecciones-en-surinam-escriben-el-futuro-del-presidente-golpista-condenado-por-15-asesinatos.html
"Solo había una manera de saber la hora. La luz de la mañana se colaba entre las camas de otros pacientes hasta iluminar su habitación. El cambio de turno de los enfermeros, unos por la mañana y otros por la noche, le hacía atinar el momento exacto en el que tenía que tomarse las medicinas para no terminar de asfixiarse. Sus vistas: un pasillo plastificado y la agonía de otros como él, enganchados a una mascarilla de oxígeno que solo removían para dar un trago de agua o un bocado chiquito. Y vuelta a intentar solo una cosa: respirar. El paciente de la cama 17 del hospital de las Américas de Ecatepec, en el Estado de México, tenía la mitad de sus pulmones en blanco. “Mire”, le dijeron los doctores mostrándole una radiografía, “todo eso tendría que estar negro”.",Las cartas que revivieron al paciente 17 ,https://elpais.com/sociedad/2020-05-25/las-cartas-que-revivieron-al-paciente-17.html
"La magistrada Carmen Rodríguez-Medel, que investiga la celebración de manifestaciones en la Comunidad de Madrid durante la fase de expansión del coronavirus —entre ellas, la marcha del 8-M—, ha enviado este lunes un escrito al secretario de Estado de Seguridad, Rafael Pérez Ruiz, donde le advierte que ha dado “orden expresa” a la Policía Judicial de la Guardia Civil de guardar “rigurosa reserva” sobre la evolución de estas pesquisas, de modo que los agentes solo le informen a ella del resultado de sus averiguaciones. En este documento, al que ha tenido acceso EL PAÍS, la juez también destaca que la ley prevé que la “infracción de dicho deber” se castigue disciplinariamente, “sin perjuicio de otras responsabilidades”. “Que pudieran ser penales”, apostilla el escrito, donde Rodríguez-Medel subraya que, de incumplirse, el juzgado que encabeza podría abrir la “correspondiente investigación”.",La juez del ‘caso 8-M’ envía un escrito a Interior para advertir que la Guardia Civil solo debe informarle a ella,https://elpais.com/espana/2020-05-25/la-juez-del-caso-8-m-envia-un-escrito-a-interior-para-advertir-que-la-guardia-civil-solo-le-debe-informar-a-ella.html
"María Luisa Rodríguez, Tita para los amigos, ya no sonríe como antes. La mujer de 80 años se contagió casi al principio de la pandemia y quedó en su residencia mientras otros muchos ancianos del centro fueron evacuados a otro para los enfermos en la provincia de Ourense. Después de tres análisis que dieron positivo, el cuarto test, por fin, reveló que el “bicho”, como todos aquí llaman al coronavirus, había decidido dejarla en paz y no seguir torturando su cuerpo enfermo. Tita vio como en este tiempo 11 compañeros de la residencia San Carlos de Celanova, de un total de 59 residentes que eran en marzo, desaparecieron de allí para siempre. Ayer lunes, al entrar Galicia en la fase 2, con la tímida apertura de las residencias que no registrasen contagios en los últimos 15 días, la primera visita fue para ella.",“A los ancianos les ha quedado el virus en el alma” ,https://elpais.com/sociedad/2020-05-25/a-los-ancianos-les-ha-quedado-el-virus-en-el-alma.html
"El informe de datos diarios que ofrece el Ministerio de Sanidad ha vuelto a sorprender este lunes con una revisión a la baja del número de fallecidos por coronavirus en España. Si este domingo eran 28.752 los muertos desde que empezó la pandemia, este lunes la cifra se ha rebajado en casi 2.000 (1.918, un 7%) y ahora figuran 26.834 víctimas en el registro acumulado oficial. Una vez más, esto rompe la serie estadística y deja sin valor las cifras aportadas en días anteriores, que ya no son comparables con las nuevas. Seguir la evolución de la epidemia y analizar lo que está sucediendo estos días es imposible hasta que Sanidad reconstruya de nuevo la serie.",El desbarajuste de las cifras del coronavirus: Sanidad rebaja en casi 2.000 las muertes desde que empezó la pandemia,https://elpais.com/sociedad/2020-05-25/sanidad-revisa-la-cifra-de-fallecidos-por-coronavirus-y-rebaja-en-casi-2000-las-muertes-registradas-desde-que-empezo-la-pandemia.html
